date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,shortwave_radiation_sum
2015-09-13,18.1,23.0,14.5,74,1.7,15.0,8.93
2015-09-14,17.9,22.2,14.9,70,0.0,10.5,17.58
2015-09-15,17.3,20.4,13.2,81,4.5,18.7,3.78
2015-09-16,18.6,22.2,14.3,80,15.7,23.1,11.43
2015-09-17,16.4,21.0,12.6,73,0.0,9.3,16.04
2015-09-18,18.3,25.3,11.8,64,0.0,9.9,21.8
2015-09-19,21.1,28.7,13.9,51,0.0,10.2,21.74
2015-09-20,22.8,30.6,15.4,49,0.0,8.3,21.21
2015-09-21,21.1,29.1,14.7,57,0.0,10.9,21.33
2015-09-22,18.5,24.5,14.8,69,0.0,15.2,20.78
2015-09-23,21.0,30.0,13.0,63,0.0,8.9,20.14
2015-09-24,24.0,31.6,16.5,46,0.0,8.2,20.25
2015-09-25,23.3,31.0,16.2,52,0.0,6.4,19.07
2015-09-26,23.1,30.8,16.9,61,0.1,7.7,18.13
2015-09-27,23.4,31.9,16.9,60,0.0,8.9,19.15
2015-09-28,23.2,30.4,16.8,49,0.1,8.3,18.03
2015-09-29,21.8,27.7,17.3,48,0.4,6.8,16.53
2015-09-30,21.0,27.4,15.4,57,0.0,6.9,18.49
2015-10-01,21.1,28.8,13.1,54,0.0,6.5,18.91
2015-10-02,20.9,27.4,14.9,54,0.0,9.7,17.85
2015-10-03,20.5,26.1,14.7,51,0.0,7.0,15.25
2015-10-04,21.3,24.4,18.6,81,8.3,22.0,4.78
2015-10-05,19.7,22.0,17.9,91,16.0,24.1,8.14
2015-10-06,17.7,20.7,14.1,82,1.7,13.4,11.3
2015-10-07,15.5,20.4,11.4,72,0.0,9.6,18.18
2015-10-08,16.5,22.8,10.9,71,0.0,7.1,17.73
2015-10-09,17.6,24.5,11.0,70,0.0,8.5,15.69
2015-10-10,16.8,18.3,15.1,85,9.0,14.2,3.38
2015-10-11,17.9,20.5,16.4,90,3.6,14.3,4.99
2015-10-12,17.4,19.1,16.7,92,19.2,12.8,3.14
2015-10-13,18.7,22.3,16.2,79,1.9,12.2,11.04
2015-10-14,18.2,22.5,14.6,66,0.0,9.5,15.19
2015-10-15,18.0,23.5,12.4,64,0.0,6.9,15.21
2015-10-16,19.2,23.3,15.6,67,0.1,7.6,10.81
2015-10-17,18.3,22.5,16.2,80,11.5,19.3,5.72
2015-10-18,16.6,19.2,15.4,93,18.0,10.5,3.93
2015-10-19,17.0,22.1,12.6,83,1.8,10.5,11.84
2015-10-20,19.5,24.0,16.6,70,0.0,17.8,13.72
2015-10-21,16.8,21.6,13.1,58,0.0,11.9,14.61
2015-10-22,16.8,22.8,11.7,64,0.0,8.5,15.11
2015-10-23,17.0,21.5,12.2,71,0.0,4.9,9.61
2015-10-24,16.4,17.3,15.3,88,10.7,4.5,1.69
2015-10-25,17.4,21.2,14.7,82,4.2,6.8,9.66
2015-10-26,16.7,19.3,14.8,90,13.3,12.2,7.13
2015-10-27,13.5,16.1,10.9,84,3.8,12.5,9.62
2015-10-28,15.1,18.6,12.4,79,0.7,13.3,8.56
2015-10-29,17.0,20.3,15.1,82,0.0,10.1,7.08
2015-10-30,16.8,21.1,13.3,81,0.2,9.8,8.11
2015-10-31,15.6,16.9,14.1,82,2.4,12.0,6.62
2015-11-01,16.8,21.9,12.7,72,5.3,17.3,9.76
2015-11-02,14.3,16.2,13.1,86,4.2,10.2,4.62
2015-11-03,15.1,18.4,12.4,91,1.7,9.1,5.97
2015-11-04,16.0,18.5,14.6,91,4.8,12.7,4.37
2015-11-05,17.0,19.6,15.1,92,0.2,8.4,2.56
2015-11-06,18.9,23.2,16.0,84,0.0,7.2,10.36
2015-11-07,19.1,24.8,15.0,79,0.0,11.0,12.31
2015-11-08,18.5,23.4,14.9,75,0.0,8.4,12.25
2015-11-09,17.5,23.8,13.1,75,0.0,8.4,12.15
2015-11-10,17.0,23.1,12.9,75,0.0,8.1,12.25
2015-11-11,16.2,22.6,11.7,75,0.0,6.0,12.22
2015-11-12,15.2,21.7,9.9,82,0.0,5.9,11.82
2015-11-13,14.8,21.3,9.7,83,0.0,5.6,10.66
2015-11-14,15.4,21.6,10.9,72,0.0,10.3,11.74
2015-11-15,15.1,20.6,11.3,79,0.0,6.9,11.41
2015-11-16,14.4,19.6,9.5,81,0.0,5.9,9.75
2015-11-17,12.6,18.0,9.6,87,0.0,6.2,9.33
2015-11-18,13.6,20.1,8.3,81,0.0,5.5,11.02
2015-11-19,13.6,20.0,9.2,87,0.0,5.3,8.97
2015-11-20,14.1,21.7,7.9,82,0.0,6.8,10.92
2015-11-21,13.2,15.7,8.7,74,0.4,21.3,9.71
2015-11-22,9.4,13.1,6.2,75,0.2,13.8,6.93
2015-11-23,9.1,13.9,6.3,62,0.0,12.2,11.09
2015-11-24,8.8,14.6,3.0,70,0.0,8.1,10.03
2015-11-25,12.0,16.3,9.2,81,0.0,16.4,10.11
2015-11-26,12.3,18.4,8.1,73,0.0,11.5,10.32
2015-11-27,13.3,19.6,9.2,79,0.0,9.1,10.12
2015-11-28,12.9,18.9,9.4,80,0.0,8.2,10.09
2015-11-29,12.0,18.1,7.8,70,0.0,10.5,10.37
2015-11-30,11.4,17.8,7.2,62,0.0,10.6,10.35
2015-12-01,11.4,17.2,7.0,69,0.2,8.1,7.52
2015-12-02,12.8,18.5,8.6,83,0.0,7.0,8.52
2015-12-03,12.9,19.6,8.6,82,0.0,9.7,9.44
2015-12-04,13.8,19.6,10.0,75,0.0,9.7,6.75
2015-12-05,13.8,20.3,9.5,75,0.0,6.3,9.54
2015-12-06,12.6,18.5,8.0,80,0.0,6.9,9.17
2015-12-07,12.8,16.6,10.8,83,0.4,10.2,4.67
2015-12-08,12.3,16.7,9.7,88,0.0,7.0,4.82
2015-12-09,13.2,17.7,10.0,76,0.0,13.2,6.98
2015-12-10,13.8,18.0,11.4,72,0.0,12.0,8.04
2015-12-11,12.5,16.9,9.3,77,0.2,12.6,7.94
2015-12-12,12.6,17.3,9.3,77,0.2,10.8,7.89
2015-12-13,13.3,16.7,10.6,88,7.2,14.0,3.96
2015-12-14,14.6,15.8,13.3,91,19.1,17.9,1.38
2015-12-15,15.1,19.8,12.3,80,0.0,12.2,7.75
2015-12-16,13.4,19.4,9.7,70,0.0,11.3,8.42
2015-12-17,13.5,19.4,9.8,73,0.0,8.9,8.43
2015-12-18,14.4,19.1,11.8,81,0.0,9.2,6.17
2015-12-19,13.6,19.4,9.2,63,0.2,12.4,7.15
2015-12-20,12.8,15.1,8.2,85,2.1,7.5,6.19
2015-12-21,8.2,13.6,5.2,87,0.0,8.2,8.58
2015-12-22,10.0,16.4,5.7,86,0.0,7.7,9.2
2015-12-23,9.1,12.5,7.0,88,0.0,6.4,5.53
2015-12-24,10.9,14.5,8.1,90,0.0,7.4,3.38
2015-12-25,11.4,16.4,7.9,83,0.0,12.6,8.75
2015-12-26,11.5,17.0,8.0,80,0.0,13.9,8.55
2015-12-27,12.9,17.6,9.1,71,0.0,18.9,9.13
2015-12-28,13.5,15.9,10.0,89,21.2,20.8,2.26
2015-12-29,10.0,13.6,6.7,94,0.0,6.4,4.6
2015-12-30,13.1,16.8,9.6,90,5.0,15.3,3.3
2015-12-31,11.6,13.6,9.4,89,0.0,3.2,3.61
2016-01-01,12.3,15.5,10.0,92,10.5,15.3,1.82
2016-01-02,10.6,13.6,7.8,84,0.0,6.4,6.29
2016-01-03,13.0,15.9,9.4,94,4.8,18.0,1.67
2016-01-04,14.2,15.8,10.6,92,12.2,24.9,2.02
2016-01-05,8.7,10.4,7.0,84,2.0,17.0,6.48
2016-01-06,9.6,13.3,5.8,91,4.1,14.8,2.75
2016-01-07,14.6,15.8,13.5,95,9.2,21.7,2.67
2016-01-08,14.0,14.9,11.9,96,18.7,19.7,1.94
2016-01-09,11.4,14.6,7.4,89,4.0,15.8,4.55
2016-01-10,13.8,15.3,12.4,89,12.4,28.1,3.86
2016-01-11,11.7,14.2,8.8,78,12.5,16.1,7.95
2016-01-12,9.3,13.1,6.6,83,0.0,6.7,6.49
2016-01-13,9.4,15.3,5.7,82,0.0,7.6,9.55
2016-01-14,10.5,14.1,6.7,94,2.6,12.1,1.91
2016-01-15,9.7,13.8,6.8,76,0.0,11.3,9.16
2016-01-16,7.7,12.4,4.5,65,0.0,11.7,10.72
2016-01-17,7.6,11.2,4.5,71,1.7,8.4,6.24
2016-01-18,10.5,14.1,7.0,81,0.0,11.1,6.23
2016-01-19,9.5,12.9,6.5,87,5.4,8.3,5.47
2016-01-20,11.2,14.1,9.1,88,4.6,6.2,5.02
2016-01-21,12.4,14.4,10.9,93,2.9,9.3,1.89
2016-01-22,14.2,16.4,12.7,96,1.3,6.1,2.15
2016-01-23,15.2,19.1,12.8,87,0.1,11.8,8.96
2016-01-24,15.0,20.1,11.6,81,0.0,14.3,10.1
2016-01-25,12.5,14.8,8.5,89,6.7,8.9,4.92
2016-01-26,10.5,14.7,8.0,86,0.0,6.2,8.92
2016-01-27,9.7,14.6,5.2,85,0.0,5.4,9.59
2016-01-28,10.2,12.9,7.7,89,5.7,8.5,3.52
2016-01-29,9.5,14.3,5.7,80,0.0,9.9,8.15
2016-01-30,9.1,14.9,3.9,82,0.0,8.3,11.9
2016-01-31,11.6,16.9,7.9,85,0.0,9.9,10.26
2016-02-01,11.4,17.0,6.8,87,0.0,6.3,10.86
2016-02-02,10.6,15.6,7.6,89,0.0,7.8,8.79
2016-02-03,12.1,17.8,8.1,73,0.0,12.7,12.7
2016-02-04,10.7,15.1,7.5,59,0.0,17.2,12.95
2016-02-05,10.8,16.3,6.7,67,0.0,11.0,12.66
2016-02-06,11.8,15.0,9.0,84,7.1,15.3,6.09
2016-02-07,10.9,13.7,8.2,77,0.0,13.6,7.43
2016-02-08,11.9,15.0,9.3,84,0.1,11.6,5.81
2016-02-09,13.4,15.1,11.6,91,3.6,21.9,3.78
2016-02-10,13.6,15.6,12.4,94,7.2,19.8,3.28
2016-02-11,13.7,16.1,11.5,90,2.1,17.6,8.55
2016-02-12,14.0,14.9,11.8,98,16.9,23.5,1.53
2016-02-13,13.8,14.6,12.4,96,8.4,23.2,1.56
2016-02-14,9.2,12.1,6.7,80,5.1,27.6,10.25
2016-02-15,9.5,13.2,6.9,66,0.0,24.7,14.46
2016-02-16,7.2,12.4,3.1,60,0.0,11.9,15.44
2016-02-17,6.8,11.1,1.8,80,3.4,9.4,8.5
2016-02-18,7.8,12.1,4.6,75,0.3,14.5,13.69
2016-02-19,8.4,14.2,4.1,60,0.0,13.5,15.91
2016-02-20,10.2,16.4,5.5,55,0.0,15.3,16.02
2016-02-21,11.3,17.1,7.0,61,0.0,13.6,15.29
2016-02-22,11.0,17.6,5.8,74,0.0,9.5,15.49
2016-02-23,10.1,15.4,6.4,82,0.0,9.8,14.12
2016-02-24,9.8,13.6,6.6,88,6.3,15.0,6.66
2016-02-25,10.8,13.6,8.0,80,0.0,13.4,8.62
2016-02-26,8.1,10.8,5.5,89,14.2,19.5,4.12
2016-02-27,6.5,9.7,3.9,75,0.0,24.1,15.27
2016-02-28,8.8,13.4,6.0,73,0.0,20.4,14.0
2016-02-29,9.5,16.0,4.1,68,0.0,11.5,17.79
2016-03-01,10.1,18.0,3.1,71,0.0,8.6,17.87
2016-03-02,11.3,17.0,7.2,82,0.0,15.4,15.08
2016-03-03,10.5,16.6,5.9,78,0.0,12.4,17.91
2016-03-04,9.7,13.9,6.6,84,0.4,17.4,7.31
2016-03-05,8.7,12.5,5.9,76,0.0,16.8,14.88
2016-03-06,8.5,13.3,4.8,75,0.0,16.2,15.23
2016-03-07,9.7,13.5,6.9,74,1.5,22.5,14.37
2016-03-08,9.9,15.9,4.7,68,0.0,11.4,18.64
2016-03-09,9.4,13.7,5.6,82,0.0,17.6,6.31
2016-03-10,9.6,14.3,5.0,69,0.0,16.9,17.25
2016-03-11,10.2,15.8,5.2,65,0.0,10.3,19.38
2016-03-12,10.6,17.2,4.2,64,0.0,7.3,20.1
2016-03-13,11.5,18.0,5.4,62,0.0,7.8,20.21
2016-03-14,11.5,17.7,5.3,65,0.0,7.0,19.72
2016-03-15,11.1,14.6,8.1,88,0.7,6.3,8.12
2016-03-16,12.8,18.0,9.1,78,0.0,8.6,16.04
2016-03-17,11.5,17.4,7.4,76,0.0,9.9,19.71
2016-03-18,10.4,14.3,6.9,94,9.0,7.4,5.76
2016-03-19,10.4,14.8,7.9,88,6.5,8.9,14.64
2016-03-20,9.9,14.2,6.4,86,7.2,6.5,13.72
2016-03-21,10.5,14.9,6.3,80,1.4,9.2,15.51
2016-03-22,10.5,15.8,5.0,77,0.0,10.5,15.07
2016-03-23,11.7,17.1,7.7,74,0.1,10.1,16.97
2016-03-24,12.3,19.8,6.1,65,0.0,10.0,22.64
2016-03-25,11.5,17.2,6.2,79,0.0,11.7,16.87
2016-03-26,12.9,16.8,10.1,89,5.0,15.3,7.53
2016-03-27,11.2,15.0,6.7,73,0.0,11.0,14.7
2016-03-28,12.3,16.3,8.3,83,0.6,15.1,7.24
2016-03-29,14.0,18.0,11.0,80,0.3,10.9,13.31
2016-03-30,12.1,17.0,6.9,79,2.5,12.8,16.04
2016-03-31,9.7,14.7,6.1,67,0.0,20.8,21.62
2016-04-01,10.9,17.2,4.7,65,0.0,8.0,23.8
2016-04-02,10.5,15.9,4.7,78,1.0,10.9,12.56
2016-04-03,12.0,14.9,9.8,79,7.6,16.6,14.57
2016-04-04,11.5,12.9,9.5,89,14.4,19.2,7.25
2016-04-05,12.4,18.4,7.6,72,0.0,17.4,22.54
2016-04-06,14.2,21.2,7.6,70,0.0,10.8,24.48
2016-04-07,15.6,23.0,10.0,70,0.0,13.0,24.47
2016-04-08,12.1,17.4,7.7,62,0.0,15.2,23.06
2016-04-09,10.5,13.8,7.3,82,0.0,12.5,9.2
2016-04-10,9.9,13.4,7.3,77,6.9,18.0,12.09
2016-04-11,10.5,14.0,6.3,77,5.0,16.8,17.52
2016-04-12,11.8,16.3,8.8,84,8.8,17.0,17.74
2016-04-13,12.8,17.0,8.9,82,2.5,14.3,16.69
2016-04-14,14.2,16.6,12.4,86,17.9,19.7,6.7
2016-04-15,14.1,17.1,12.2,91,10.6,17.3,9.37
2016-04-16,14.2,17.7,10.3,87,12.5,17.4,15.95
2016-04-17,12.5,17.1,7.5,80,0.4,8.5,18.63
2016-04-18,15.4,22.2,9.5,71,0.3,14.1,14.1
2016-04-19,14.8,17.9,11.8,86,23.8,14.0,9.95
2016-04-20,13.3,18.0,9.2,81,2.6,9.7,18.76
2016-04-21,14.0,18.0,10.5,82,0.5,9.6,18.7
2016-04-22,15.2,19.0,10.2,71,0.5,5.1,17.05
2016-04-23,14.9,19.9,11.7,77,0.0,8.4,14.12
2016-04-24,15.8,22.2,9.2,70,0.0,8.5,25.31
2016-04-25,16.9,22.7,11.1,62,0.0,9.0,27.15
2016-04-26,15.9,22.1,9.7,73,0.0,9.2,26.49
